Store,Department,Space,Category,Product,Date,Price,QTY
Store_3,Text_1547,Text_1547,C,Product_1548,2027-03-28,25.18,44
Store_4,Text_1548,Text_1548,A,Product_1549,2027-03-29,40.79,15
Store_5,Text_1549,Text_1549,B,Product_1550,2027-03-30,38.36,9
Store_1,Text_1550,Text_1550,C,Product_1551,2027-03-31,48.22,36
Store_2,Text_1551,Text_1551,A,Product_1552,2027-04-01,56.47,33
Store_3,Text_1552,Text_1552,B,Product_1553,2027-04-02,80.52,34
Store_4,Text_1553,Text_1553,C,Product_1554,2027-04-03,24.51,9
Store_5,Text_1554,Text_1554,A,Product_1555,2027-04-04,91.66,27
Store_1,Text_1555,Text_1555,B,Product_1556,2027-04-05,70.0,9
Store_2,Text_1556,Text_1556,C,Product_1557,2027-04-06,39.57,46
Store_3,Text_1557,Text_1557,A,Product_1558,2027-04-07,59.25,39
Store_4,Text_1558,Text_1558,B,Product_1559,2027-04-08,15.52,6
Store_5,Text_1559,Text_1559,C,Product_1560,2027-04-09,6.37,13
Store_1,Text_1560,Text_1560,A,Product_1561,2027-04-10,14.77,28
Store_2,Text_1561,Text_1561,B,Product_1562,2027-04-11,52.38,14
Store_3,Text_1562,Text_1562,C,Product_1563,2027-04-12,22.41,3
Store_4,Text_1563,Text_1563,A,Product_1564,2027-04-13,76.62,26
Store_5,Text_1564,Text_1564,B,Product_1565,2027-04-14,2.14,4
Store_1,Text_1565,Text_1565,C,Product_1566,2027-04-15,95.87,23
Store_2,Text_1566,Text_1566,A,Product_1567,2027-04-16,68.55,44
Store_3,Text_1567,Text_1567,B,Product_1568,2027-04-17,64.67,29
Store_4,Text_1568,Text_1568,C,Product_1569,2027-04-18,33.01,3
Store_5,Text_1569,Text_1569,A,Product_1570,2027-04-19,83.08,31
Store_1,Text_1570,Text_1570,B,Product_1571,2027-04-20,23.09,6
Store_2,Text_1571,Text_1571,C,Product_1572,2027-04-21,64.19,43
Store_3,Text_1572,Text_1572,A,Product_1573,2027-04-22,29.99,21
Store_4,Text_1573,Text_1573,B,Product_1574,2027-04-23,10.09,3
Store_5,Text_1574,Text_1574,C,Product_1575,2027-04-24,17.45,36
Store_1,Text_1575,Text_1575,A,Product_1576,2027-04-25,12.54,27
Store_2,Text_1576,Text_1576,B,Product_1577,2027-04-26,72.57,36
Store_3,Text_1577,Text_1577,C,Product_1578,2027-04-27,32.07,5
Store_4,Text_1578,Text_1578,A,Product_1579,2027-04-28,20.56,41
Store_5,Text_1579,Text_1579,B,Product_1580,2027-04-29,62.06,13
Store_1,Text_1580,Text_1580,C,Product_1581,2027-04-30,39.03,3
Store_2,Text_1581,Text_1581,A,Product_1582,2027-05-01,78.3,43
Store_3,Text_1582,Text_1582,B,Product_1583,2027-05-02,97.55,12
Store_4,Text_1583,Text_1583,C,Product_1584,2027-05-03,27.31,49
Store_5,Text_1584,Text_1584,A,Product_1585,2027-05-04,74.04,1
Store_1,Text_1585,Text_1585,B,Product_1586,2027-05-05,8.55,6
Store_2,Text_1586,Text_1586,C,Product_1587,2027-05-06,35.38,15
Store_3,Text_1587,Text_1587,A,Product_1588,2027-05-07,98.75,12
Store_4,Text_1588,Text_1588,B,Product_1589,2027-05-08,57.74,6
Store_5,Text_1589,Text_1589,C,Product_1590,2027-05-09,48.57,15
Store_1,Text_1590,Text_1590,A,Product_1591,2027-05-10,53.86,11
Store_2,Text_1591,Text_1591,B,Product_1592,2027-05-11,43.74,34
Store_3,Text_1592,Text_1592,C,Product_1593,2027-05-12,48.27,20
Store_4,Text_1593,Text_1593,A,Product_1594,2027-05-13,9.86,43
Store_5,Text_1594,Text_1594,B,Product_1595,2027-05-14,41.56,25
Store_1,Text_1595,Text_1595,C,Product_1596,2027-05-15,14.95,17
Store_2,Text_1596,Text_1596,A,Product_1597,2027-05-16,60.4,44
Store_3,Text_1597,Text_1597,B,Product_1598,2027-05-17,2.15,22
Store_4,Text_1598,Text_1598,C,Product_1599,2027-05-18,8.67,28
Store_5,Text_1599,Text_1599,A,Product_1600,2027-05-19,32.74,29
Store_1,Text_1600,Text_1600,B,Product_1601,2027-05-20,31.98,33
Store_2,Text_1601,Text_1601,C,Product_1602,2027-05-21,78.86,49
Store_3,Text_1602,Text_1602,A,Product_1603,2027-05-22,17.6,27
Store_4,Text_1603,Text_1603,B,Product_1604,2027-05-23,80.62,28
Store_5,Text_1604,Text_1604,C,Product_1605,2027-05-24,41.46,35
Store_1,Text_1605,Text_1605,A,Product_1606,2027-05-25,18.6,8
Store_2,Text_1606,Text_1606,B,Product_1607,2027-05-26,92.41,45
Store_3,Text_1607,Text_1607,C,Product_1608,2027-05-27,93.43,45
Store_4,Text_1608,Text_1608,A,Product_1609,2027-05-28,36.29,12
Store_5,Text_1609,Text_1609,B,Product_1610,2027-05-29,52.26,44
Store_1,Text_1610,Text_1610,C,Product_1611,2027-05-30,79.25,42
Store_2,Text_1611,Text_1611,A,Product_1612,2027-05-31,26.1,19
Store_3,Text_1612,Text_1612,B,Product_1613,2027-06-01,57.43,47
Store_4,Text_1613,Text_1613,C,Product_1614,2027-06-02,49.53,38
Store_5,Text_1614,Text_1614,A,Product_1615,2027-06-03,74.35,49
Store_1,Text_1615,Text_1615,B,Product_1616,2027-06-04,18.78,7
Store_2,Text_1616,Text_1616,C,Product_1617,2027-06-05,42.6,38
Store_3,Text_1617,Text_1617,A,Product_1618,2027-06-06,34.4,44
Store_4,Text_1618,Text_1618,B,Product_1619,2027-06-07,51.61,24
Store_5,Text_1619,Text_1619,C,Product_1620,2027-06-08,17.99,25
Store_1,Text_1620,Text_1620,A,Product_1621,2027-06-09,30.98,46
Store_2,Text_1621,Text_1621,B,Product_1622,2027-06-10,27.4,43
Store_3,Text_1622,Text_1622,C,Product_1623,2027-06-11,66.49,38
Store_4,Text_1623,Text_1623,A,Product_1624,2027-06-12,98.45,13
Store_5,Text_1624,Text_1624,B,Product_1625,2027-06-13,10.18,40
Store_1,Text_1625,Text_1625,C,Product_1626,2027-06-14,4.1,10
Store_2,Text_1626,Text_1626,A,Product_1627,2027-06-15,91.06,7
Store_3,Text_1627,Text_1627,B,Product_1628,2027-06-16,97.3,20
Store_4,Text_1628,Text_1628,C,Product_1629,2027-06-17,23.33,14
Store_5,Text_1629,Text_1629,A,Product_1630,2027-06-18,32.93,47
Store_1,Text_1630,Text_1630,B,Product_1631,2027-06-19,45.01,35
Store_2,Text_1631,Text_1631,C,Product_1632,2027-06-20,68.16,5
Store_3,Text_1632,Text_1632,A,Product_1633,2027-06-21,38.6,6
Store_4,Text_1633,Text_1633,B,Product_1634,2027-06-22,15.63,38
Store_5,Text_1634,Text_1634,C,Product_1635,2027-06-23,55.53,41
Store_1,Text_1635,Text_1635,A,Product_1636,2027-06-24,64.2,11
Store_2,Text_1636,Text_1636,B,Product_1637,2027-06-25,86.2,48
Store_3,Text_1637,Text_1637,C,Product_1638,2027-06-26,63.45,6
Store_4,Text_1638,Text_1638,A,Product_1639,2027-06-27,97.72,16
Store_5,Text_1639,Text_1639,B,Product_1640,2027-06-28,53.93,11
Store_1,Text_1640,Text_1640,C,Product_1641,2027-06-29,90.99,6
Store_2,Text_1641,Text_1641,A,Product_1642,2027-06-30,31.74,25
Store_3,Text_1642,Text_1642,B,Product_1643,2027-07-01,95.58,17
Store_4,Text_1643,Text_1643,C,Product_1644,2027-07-02,50.15,25
Store_5,Text_1644,Text_1644,A,Product_1645,2027-07-03,40.72,22
Store_1,Text_1645,Text_1645,B,Product_1646,2027-07-04,5.86,13
Store_2,Text_1646,Text_1646,C,Product_1647,2027-07-05,97.77,22
Store_3,Text_1647,Text_1647,A,Product_1648,2027-07-06,48.51,17
Store_4,Text_1648,Text_1648,B,Product_1649,2027-07-07,98.0,27
Store_5,Text_1649,Text_1649,C,Product_1650,2027-07-08,15.43,30
Store_1,Text_1650,Text_1650,A,Product_1651,2027-07-09,40.02,23
Store_2,Text_1651,Text_1651,B,Product_1652,2027-07-10,63.59,26
Store_3,Text_1652,Text_1652,C,Product_1653,2027-07-11,63.38,48
Store_4,Text_1653,Text_1653,A,Product_1654,2027-07-12,64.29,17
Store_5,Text_1654,Text_1654,B,Product_1655,2027-07-13,40.83,30
Store_1,Text_1655,Text_1655,C,Product_1656,2027-07-14,31.0,14
Store_2,Text_1656,Text_1656,A,Product_1657,2027-07-15,77.57,40
Store_3,Text_1657,Text_1657,B,Product_1658,2027-07-16,58.91,6
Store_4,Text_1658,Text_1658,C,Product_1659,2027-07-17,24.16,29
Store_5,Text_1659,Text_1659,A,Product_1660,2027-07-18,27.42,44
Store_1,Text_1660,Text_1660,B,Product_1661,2027-07-19,51.65,41
Store_2,Text_1661,Text_1661,C,Product_1662,2027-07-20,89.66,25
Store_3,Text_1662,Text_1662,A,Product_1663,2027-07-21,91.23,14
Store_4,Text_1663,Text_1663,B,Product_1664,2027-07-22,2.17,2
Store_5,Text_1664,Text_1664,C,Product_1665,2027-07-23,36.25,19
Store_1,Text_1665,Text_1665,A,Product_1666,2027-07-24,36.18,19
Store_2,Text_1666,Text_1666,B,Product_1667,2027-07-25,75.29,15
Store_3,Text_1667,Text_1667,C,Product_1668,2027-07-26,8.31,17
Store_4,Text_1668,Text_1668,A,Product_1669,2027-07-27,51.25,37
Store_5,Text_1669,Text_1669,B,Product_1670,2027-07-28,23.74,11
Store_1,Text_1670,Text_1670,C,Product_1671,2027-07-29,28.85,18
Store_2,Text_1671,Text_1671,A,Product_1672,2027-07-30,97.85,14
Store_3,Text_1672,Text_1672,B,Product_1673,2027-07-31,80.22,39
Store_4,Text_1673,Text_1673,C,Product_1674,2027-08-01,99.9,48
Store_5,Text_1674,Text_1674,A,Product_1675,2027-08-02,81.67,13
Store_1,Text_1675,Text_1675,B,Product_1676,2027-08-03,2.01,10
Store_2,Text_1676,Text_1676,C,Product_1677,2027-08-04,51.13,2
Store_3,Text_1677,Text_1677,A,Product_1678,2027-08-05,58.18,28
Store_4,Text_1678,Text_1678,B,Product_1679,2027-08-06,24.65,44
Store_5,Text_1679,Text_1679,C,Product_1680,2027-08-07,75.45,2
Store_1,Text_1680,Text_1680,A,Product_1681,2027-08-08,85.34,36
Store_2,Text_1681,Text_1681,B,Product_1682,2027-08-09,26.21,36
Store_3,Text_1682,Text_1682,C,Product_1683,2027-08-10,49.03,40
Store_4,Text_1683,Text_1683,A,Product_1684,2027-08-11,82.06,26
Store_5,Text_1684,Text_1684,B,Product_1685,2027-08-12,36.3,8
Store_1,Text_1685,Text_1685,C,Product_1686,2027-08-13,62.43,26
Store_2,Text_1686,Text_1686,A,Product_1687,2027-08-14,79.59,28
Store_3,Text_1687,Text_1687,B,Product_1688,2027-08-15,35.19,26
Store_4,Text_1688,Text_1688,C,Product_1689,2027-08-16,94.74,28
Store_5,Text_1689,Text_1689,A,Product_1690,2027-08-17,17.41,43
Store_1,Text_1690,Text_1690,B,Product_1691,2027-08-18,20.79,34
Store_2,Text_1691,Text_1691,C,Product_1692,2027-08-19,20.69,10
Store_3,Text_1692,Text_1692,A,Product_1693,2027-08-20,45.67,28
Store_4,Text_1693,Text_1693,B,Product_1694,2027-08-21,26.72,29
Store_5,Text_1694,Text_1694,C,Product_1695,2027-08-22,1.1,34
Store_1,Text_1695,Text_1695,A,Product_1696,2027-08-23,81.21,49
Store_2,Text_1696,Text_1696,B,Product_1697,2027-08-24,29.6,12
Store_3,Text_1697,Text_1697,C,Product_1698,2027-08-25,85.98,48
Store_4,Text_1698,Text_1698,A,Product_1699,2027-08-26,46.0,30
Store_5,Text_1699,Text_1699,B,Product_1700,2027-08-27,8.09,20
Store_1,Text_1700,Text_1700,C,Product_1701,2027-08-28,97.03,6
Store_2,Text_1701,Text_1701,A,Product_1702,2027-08-29,59.86,28
Store_3,Text_1702,Text_1702,B,Product_1703,2027-08-30,93.09,8
Store_4,Text_1703,Text_1703,C,Product_1704,2027-08-31,44.94,16
Store_5,Text_1704,Text_1704,A,Product_1705,2027-09-01,25.41,20
Store_1,Text_1705,Text_1705,B,Product_1706,2027-09-02,53.11,41
Store_2,Text_1706,Text_1706,C,Product_1707,2027-09-03,47.03,26
Store_3,Text_1707,Text_1707,A,Product_1708,2027-09-04,30.64,8
Store_4,Text_1708,Text_1708,B,Product_1709,2027-09-05,10.15,35
Store_5,Text_1709,Text_1709,C,Product_1710,2027-09-06,42.33,43
Store_1,Text_1710,Text_1710,A,Product_1711,2027-09-07,2.33,23
Store_2,Text_1711,Text_1711,B,Product_1712,2027-09-08,61.68,36
Store_3,Text_1712,Text_1712,C,Product_1713,2027-09-09,16.33,22
Store_4,Text_1713,Text_1713,A,Product_1714,2027-09-10,10.04,33
Store_5,Text_1714,Text_1714,B,Product_1715,2027-09-11,98.54,13
Store_1,Text_1715,Text_1715,C,Product_1716,2027-09-12,46.59,10
Store_2,Text_1716,Text_1716,A,Product_1717,2027-09-13,39.78,28
Store_3,Text_1717,Text_1717,B,Product_1718,2027-09-14,55.15,43
Store_4,Text_1718,Text_1718,C,Product_1719,2027-09-15,98.65,5
Store_5,Text_1719,Text_1719,A,Product_1720,2027-09-16,75.26,31
Store_1,Text_1720,Text_1720,B,Product_1721,2027-09-17,43.51,34
Store_2,Text_1721,Text_1721,C,Product_1722,2027-09-18,84.61,29
Store_3,Text_1722,Text_1722,A,Product_1723,2027-09-19,11.86,2
Store_4,Text_1723,Text_1723,B,Product_1724,2027-09-20,36.99,2
Store_5,Text_1724,Text_1724,C,Product_1725,2027-09-21,24.55,3
Store_1,Text_1725,Text_1725,A,Product_1726,2027-09-22,45.01,2
Store_2,Text_1726,Text_1726,B,Product_1727,2027-09-23,2.83,31
Store_3,Text_1727,Text_1727,C,Product_1728,2027-09-24,20.46,7
Store_4,Text_1728,Text_1728,A,Product_1729,2027-09-25,53.34,17
Store_5,Text_1729,Text_1729,B,Product_1730,2027-09-26,95.15,21
Store_1,Text_1730,Text_1730,C,Product_1731,2027-09-27,13.4,29
Store_2,Text_1731,Text_1731,A,Product_1732,2027-09-28,72.17,12
Store_3,Text_1732,Text_1732,B,Product_1733,2027-09-29,18.74,29
Store_4,Text_1733,Text_1733,C,Product_1734,2027-09-30,10.86,9
Store_5,Text_1734,Text_1734,A,Product_1735,2027-10-01,44.25,40
Store_1,Text_1735,Text_1735,B,Product_1736,2027-10-02,7.57,37
Store_2,Text_1736,Text_1736,C,Product_1737,2027-10-03,78.74,46
Store_3,Text_1737,Text_1737,A,Product_1738,2027-10-04,44.53,22
Store_4,Text_1738,Text_1738,B,Product_1739,2027-10-05,12.06,49
Store_5,Text_1739,Text_1739,C,Product_1740,2027-10-06,50.24,37
Store_1,Text_1740,Text_1740,A,Product_1741,2027-10-07,41.97,32
Store_2,Text_1741,Text_1741,B,Product_1742,2027-10-08,13.93,33
Store_3,Text_1742,Text_1742,C,Product_1743,2027-10-09,51.69,37
Store_4,Text_1743,Text_1743,A,Product_1744,2027-10-10,33.04,16
Store_5,Text_1744,Text_1744,B,Product_1745,2027-10-11,38.77,22
Store_1,Text_1745,Text_1745,C,Product_1746,2027-10-12,22.57,46
Store_2,Text_1746,Text_1746,A,Product_1747,2027-10-13,47.01,2
Store_3,Text_1747,Text_1747,B,Product_1748,2027-10-14,13.25,1
Store_4,Text_1748,Text_1748,C,Product_1749,2027-10-15,4.03,13
Store_5,Text_1749,Text_1749,A,Product_1750,2027-10-16,53.88,38
Store_1,Text_1750,Text_1750,B,Product_1751,2027-10-17,69.08,22
Store_2,Text_1751,Text_1751,C,Product_1752,2027-10-18,83.2,11
Store_3,Text_1752,Text_1752,A,Product_1753,2027-10-19,28.65,24
Store_4,Text_1753,Text_1753,B,Product_1754,2027-10-20,84.06,26
Store_5,Text_1754,Text_1754,C,Product_1755,2027-10-21,68.94,47
Store_1,Text_1755,Text_1755,A,Product_1756,2027-10-22,93.36,10
Store_2,Text_1756,Text_1756,B,Product_1757,2027-10-23,63.59,33
Store_3,Text_1757,Text_1757,C,Product_1758,2027-10-24,23.09,39
Store_4,Text_1758,Text_1758,A,Product_1759,2027-10-25,8.23,8
Store_5,Text_1759,Text_1759,B,Product_1760,2027-10-26,60.66,14
Store_1,Text_1760,Text_1760,C,Product_1761,2027-10-27,54.25,8
Store_2,Text_1761,Text_1761,A,Product_1762,2027-10-28,15.12,13
Store_3,Text_1762,Text_1762,B,Product_1763,2027-10-29,62.54,43
Store_4,Text_1763,Text_1763,C,Product_1764,2027-10-30,36.93,35
Store_5,Text_1764,Text_1764,A,Product_1765,2027-10-31,82.12,24
Store_1,Text_1765,Text_1765,B,Product_1766,2027-11-01,15.94,18
Store_2,Text_1766,Text_1766,C,Product_1767,2027-11-02,9.89,41
Store_3,Text_1767,Text_1767,A,Product_1768,2027-11-03,99.58,11
Store_4,Text_1768,Text_1768,B,Product_1769,2027-11-04,82.86,16
Store_5,Text_1769,Text_1769,C,Product_1770,2027-11-05,26.83,47
Store_1,Text_1770,Text_1770,A,Product_1771,2027-11-06,27.42,13
Store_2,Text_1771,Text_1771,B,Product_1772,2027-11-07,38.77,23
Store_3,Text_1772,Text_1772,C,Product_1773,2027-11-08,89.82,18
Store_4,Text_1773,Text_1773,A,Product_1774,2027-11-09,52.24,49
Store_5,Text_1774,Text_1774,B,Product_1775,2027-11-10,94.26,22
Store_1,Text_1775,Text_1775,C,Product_1776,2027-11-11,32.48,19
Store_2,Text_1776,Text_1776,A,Product_1777,2027-11-12,29.94,49
Store_3,Text_1777,Text_1777,B,Product_1778,2027-11-13,51.78,6
Store_4,Text_1778,Text_1778,C,Product_1779,2027-11-14,43.04,3
Store_5,Text_1779,Text_1779,A,Product_1780,2027-11-15,71.06,27
Store_1,Text_1780,Text_1780,B,Product_1781,2027-11-16,88.0,38
Store_2,Text_1781,Text_1781,C,Product_1782,2027-11-17,68.66,3
Store_3,Text_1782,Text_1782,A,Product_1783,2027-11-18,54.05,39
Store_4,Text_1783,Text_1783,B,Product_1784,2027-11-19,50.64,30
Store_5,Text_1784,Text_1784,C,Product_1785,2027-11-20,49.2,45
Store_1,Text_1785,Text_1785,A,Product_1786,2027-11-21,65.86,29
Store_2,Text_1786,Text_1786,B,Product_1787,2027-11-22,75.78,8
Store_3,Text_1787,Text_1787,C,Product_1788,2027-11-23,16.06,29
Store_4,Text_1788,Text_1788,A,Product_1789,2027-11-24,69.45,17
Store_5,Text_1789,Text_1789,B,Product_1790,2027-11-25,19.68,41
Store_1,Text_1790,Text_1790,C,Product_1791,2027-11-26,52.92,17
Store_2,Text_1791,Text_1791,A,Product_1792,2027-11-27,49.02,9
Store_3,Text_1792,Text_1792,B,Product_1793,2027-11-28,31.06,39
Store_4,Text_1793,Text_1793,C,Product_1794,2027-11-29,55.81,23
Store_5,Text_1794,Text_1794,A,Product_1795,2027-11-30,57.99,44
Store_1,Text_1795,Text_1795,B,Product_1796,2027-12-01,98.0,33
Store_2,Text_1796,Text_1796,C,Product_1797,2027-12-02,67.02,39
Store_3,Text_1797,Text_1797,A,Product_1798,2027-12-03,89.1,12
Store_4,Text_1798,Text_1798,B,Product_1799,2027-12-04,38.51,46
Store_5,Text_1799,Text_1799,C,Product_1800,2027-12-05,26.59,10
Store_1,Text_1800,Text_1800,A,Product_1801,2027-12-06,58.91,21
Store_2,Text_1801,Text_1801,B,Product_1802,2027-12-07,21.52,28
Store_3,Text_1802,Text_1802,C,Product_1803,2027-12-08,88.6,35
Store_4,Text_1803,Text_1803,A,Product_1804,2027-12-09,32.28,49
Store_5,Text_1804,Text_1804,B,Product_1805,2027-12-10,39.41,47
Store_1,Text_1805,Text_1805,C,Product_1806,2027-12-11,19.05,21
Store_2,Text_1806,Text_1806,A,Product_1807,2027-12-12,49.57,42
Store_3,Text_1807,Text_1807,B,Product_1808,2027-12-13,36.91,48
Store_4,Text_1808,Text_1808,C,Product_1809,2027-12-14,69.75,37
Store_5,Text_1809,Text_1809,A,Product_1810,2027-12-15,33.6,46
Store_1,Text_1810,Text_1810,B,Product_1811,2027-12-16,80.48,45
Store_2,Text_1811,Text_1811,C,Product_1812,2027-12-17,56.75,26
Store_3,Text_1812,Text_1812,A,Product_1813,2027-12-18,49.15,23
Store_4,Text_1813,Text_1813,B,Product_1814,2027-12-19,31.48,45
Store_5,Text_1814,Text_1814,C,Product_1815,2027-12-20,18.97,13
Store_1,Text_1815,Text_1815,A,Product_1816,2027-12-21,94.28,48
Store_2,Text_1816,Text_1816,B,Product_1817,2027-12-22,97.08,6
Store_3,Text_1817,Text_1817,C,Product_1818,2027-12-23,89.98,47
Store_4,Text_1818,Text_1818,A,Product_1819,2027-12-24,33.2,46
Store_5,Text_1819,Text_1819,B,Product_1820,2027-12-25,38.1,19
Store_1,Text_1820,Text_1820,C,Product_1821,2027-12-26,59.24,42
Store_2,Text_1821,Text_1821,A,Product_1822,2027-12-27,99.82,20
Store_3,Text_1822,Text_1822,B,Product_1823,2027-12-28,67.13,9
Store_4,Text_1823,Text_1823,C,Product_1824,2027-12-29,37.87,22
Store_5,Text_1824,Text_1824,A,Product_1825,2027-12-30,40.0,10
Store_1,Text_1825,Text_1825,B,Product_1826,2027-12-31,70.75,9
Store_2,Text_1826,Text_1826,C,Product_1827,2028-01-01,33.88,30
Store_3,Text_1827,Text_1827,A,Product_1828,2028-01-02,98.77,16
Store_4,Text_1828,Text_1828,B,Product_1829,2028-01-03,47.79,43
Store_5,Text_1829,Text_1829,C,Product_1830,2028-01-04,57.61,14
Store_1,Text_1830,Text_1830,A,Product_1831,2028-01-05,2.06,20
Store_2,Text_1831,Text_1831,B,Product_1832,2028-01-06,71.85,23
Store_3,Text_1832,Text_1832,C,Product_1833,2028-01-07,71.5,20
Store_4,Text_1833,Text_1833,A,Product_1834,2028-01-08,39.92,24
Store_5,Text_1834,Text_1834,B,Product_1835,2028-01-09,53.44,32
Store_1,Text_1835,Text_1835,C,Product_1836,2028-01-10,97.42,21
Store_2,Text_1836,Text_1836,A,Product_1837,2028-01-11,85.61,14
Store_3,Text_1837,Text_1837,B,Product_1838,2028-01-12,25.79,8
Store_4,Text_1838,Text_1838,C,Product_1839,2028-01-13,39.3,3
Store_5,Text_1839,Text_1839,A,Product_1840,2028-01-14,33.57,39
Store_1,Text_1840,Text_1840,B,Product_1841,2028-01-15,88.35,5
Store_2,Text_1841,Text_1841,C,Product_1842,2028-01-16,35.2,47
Store_3,Text_1842,Text_1842,A,Product_1843,2028-01-17,3.09,3
Store_4,Text_1843,Text_1843,B,Product_1844,2028-01-18,88.12,9
Store_5,Text_1844,Text_1844,C,Product_1845,2028-01-19,39.08,49
Store_1,Text_1845,Text_1845,A,Product_1846,2028-01-20,69.26,44
Store_2,Text_1846,Text_1846,B,Product_1847,2028-01-21,89.6,11
Store_3,Text_1847,Text_1847,C,Product_1848,2028-01-22,25.11,45
Store_4,Text_1848,Text_1848,A,Product_1849,2028-01-23,58.55,26
Store_5,Text_1849,Text_1849,B,Product_1850,2028-01-24,8.58,17
Store_1,Text_1850,Text_1850,C,Product_1851,2028-01-25,28.39,11
Store_2,Text_1851,Text_1851,A,Product_1852,2028-01-26,56.9,49
Store_3,Text_1852,Text_1852,B,Product_1853,2028-01-27,64.46,21
Store_4,Text_1853,Text_1853,C,Product_1854,2028-01-28,89.91,23
Store_5,Text_1854,Text_1854,A,Product_1855,2028-01-29,86.09,26
Store_1,Text_1855,Text_1855,B,Product_1856,2028-01-30,75.08,22
Store_2,Text_1856,Text_1856,C,Product_1857,2028-01-31,86.46,6
Store_3,Text_1857,Text_1857,A,Product_1858,2028-02-01,72.72,6
Store_4,Text_1858,Text_1858,B,Product_1859,2028-02-02,72.46,19
Store_5,Text_1859,Text_1859,C,Product_1860,2028-02-03,71.69,2
Store_1,Text_1860,Text_1860,A,Product_1861,2028-02-04,56.97,32
Store_2,Text_1861,Text_1861,B,Product_1862,2028-02-05,86.38,47
Store_3,Text_1862,Text_1862,C,Product_1863,2028-02-06,25.57,1
Store_4,Text_1863,Text_1863,A,Product_1864,2028-02-07,89.24,24
Store_5,Text_1864,Text_1864,B,Product_1865,2028-02-08,46.38,44
Store_1,Text_1865,Text_1865,C,Product_1866,2028-02-09,62.8,28
Store_2,Text_1866,Text_1866,A,Product_1867,2028-02-10,76.47,19
Store_3,Text_1867,Text_1867,B,Product_1868,2028-02-11,83.47,25
Store_4,Text_1868,Text_1868,C,Product_1869,2028-02-12,68.16,9
Store_5,Text_1869,Text_1869,A,Product_1870,2028-02-13,18.85,46
Store_1,Text_1870,Text_1870,B,Product_1871,2028-02-14,10.18,41
Store_2,Text_1871,Text_1871,C,Product_1872,2028-02-15,23.01,14
Store_3,Text_1872,Text_1872,A,Product_1873,2028-02-16,25.4,39
Store_4,Text_1873,Text_1873,B,Product_1874,2028-02-17,36.12,6
Store_5,Text_1874,Text_1874,C,Product_1875,2028-02-18,69.95,2
Store_1,Text_1875,Text_1875,A,Product_1876,2028-02-19,57.49,44
Store_2,Text_1876,Text_1876,B,Product_1877,2028-02-20,15.59,5
Store_3,Text_1877,Text_1877,C,Product_1878,2028-02-21,39.14,37
Store_4,Text_1878,Text_1878,A,Product_1879,2028-02-22,86.04,41
Store_5,Text_1879,Text_1879,B,Product_1880,2028-02-23,90.29,31
Store_1,Text_1880,Text_1880,C,Product_1881,2028-02-24,34.49,2
Store_2,Text_1881,Text_1881,A,Product_1882,2028-02-25,71.72,11
Store_3,Text_1882,Text_1882,B,Product_1883,2028-02-26,63.18,6
Store_4,Text_1883,Text_1883,C,Product_1884,2028-02-27,5.12,34
Store_5,Text_1884,Text_1884,A,Product_1885,2028-02-28,43.58,24
Store_1,Text_1885,Text_1885,B,Product_1886,2028-02-29,5.96,40
Store_2,Text_1886,Text_1886,C,Product_1887,2028-03-01,60.62,44
Store_3,Text_1887,Text_1887,A,Product_1888,2028-03-02,82.74,28
Store_4,Text_1888,Text_1888,B,Product_1889,2028-03-03,74.86,29
Store_5,Text_1889,Text_1889,C,Product_1890,2028-03-04,89.14,42
Store_1,Text_1890,Text_1890,A,Product_1891,2028-03-05,6.35,20
Store_2,Text_1891,Text_1891,B,Product_1892,2028-03-06,71.52,49
Store_3,Text_1892,Text_1892,C,Product_1893,2028-03-07,46.71,20
Store_4,Text_1893,Text_1893,A,Product_1894,2028-03-08,3.25,31
Store_5,Text_1894,Text_1894,B,Product_1895,2028-03-09,71.95,15
Store_1,Text_1895,Text_1895,C,Product_1896,2028-03-10,6.01,21
Store_2,Text_1896,Text_1896,A,Product_1897,2028-03-11,49.36,33
Store_3,Text_1897,Text_1897,B,Product_1898,2028-03-12,26.78,36
Store_4,Text_1898,Text_1898,C,Product_1899,2028-03-13,53.1,46
Store_5,Text_1899,Text_1899,A,Product_1900,2028-03-14,75.09,13
Store_1,Text_1900,Text_1900,B,Product_1901,2028-03-15,44.14,35
Store_2,Text_1901,Text_1901,C,Product_1902,2028-03-16,66.42,45
Store_3,Text_1902,Text_1902,A,Product_1903,2028-03-17,68.09,11
Store_4,Text_1903,Text_1903,B,Product_1904,2028-03-18,42.13,49
Store_5,Text_1904,Text_1904,C,Product_1905,2028-03-19,53.94,7
Store_1,Text_1905,Text_1905,A,Product_1906,2028-03-20,36.31,11
Store_2,Text_1906,Text_1906,B,Product_1907,2028-03-21,47.38,47
Store_3,Text_1907,Text_1907,C,Product_1908,2028-03-22,94.35,8
Store_4,Text_1908,Text_1908,A,Product_1909,2028-03-23,98.15,38
Store_5,Text_1909,Text_1909,B,Product_1910,2028-03-24,56.89,44
Store_1,Text_1910,Text_1910,C,Product_1911,2028-03-25,37.46,17
Store_2,Text_1911,Text_1911,A,Product_1912,2028-03-26,52.52,11
Store_3,Text_1912,Text_1912,B,Product_1913,2028-03-27,62.4,44
Store_4,Text_1913,Text_1913,C,Product_1914,2028-03-28,54.14,41
