Store,Department,Space,Category,Calculation Group,Product,Date,QTY,Price,Original_Ind
Store_4,Text_1298,Text_1298,C,C,Product_1299,2026-07-22,5,23.07,Text_1298
Store_5,Text_1299,Text_1299,A,A,Product_1300,2026-07-23,46,92.63,Text_1299
Store_1,Text_1300,Text_1300,B,B,Product_1301,2026-07-24,15,51.5,Text_1300
Store_2,Text_1301,Text_1301,C,C,Product_1302,2026-07-25,20,62.18,Text_1301
Store_3,Text_1302,Text_1302,A,A,Product_1303,2026-07-26,22,92.8,Text_1302
Store_4,Text_1303,Text_1303,B,B,Product_1304,2026-07-27,26,85.42,Text_1303
Store_5,Text_1304,Text_1304,C,C,Product_1305,2026-07-28,24,92.11,Text_1304
Store_1,Text_1305,Text_1305,A,A,Product_1306,2026-07-29,48,38.36,Text_1305
Store_2,Text_1306,Text_1306,B,B,Product_1307,2026-07-30,28,73.78,Text_1306
Store_3,Text_1307,Text_1307,C,C,Product_1308,2026-07-31,31,11.79,Text_1307
Store_4,Text_1308,Text_1308,A,A,Product_1309,2026-08-01,30,69.99,Text_1308
Store_5,Text_1309,Text_1309,B,B,Product_1310,2026-08-02,19,53.61,Text_1309
Store_1,Text_1310,Text_1310,C,C,Product_1311,2026-08-03,22,30.76,Text_1310
Store_2,Text_1311,Text_1311,A,A,Product_1312,2026-08-04,9,46.96,Text_1311
Store_3,Text_1312,Text_1312,B,B,Product_1313,2026-08-05,4,3.27,Text_1312
Store_4,Text_1313,Text_1313,C,C,Product_1314,2026-08-06,40,96.94,Text_1313
Store_5,Text_1314,Text_1314,A,A,Product_1315,2026-08-07,15,57.66,Text_1314
Store_1,Text_1315,Text_1315,B,B,Product_1316,2026-08-08,15,50.69,Text_1315
Store_2,Text_1316,Text_1316,C,C,Product_1317,2026-08-09,8,79.38,Text_1316
Store_3,Text_1317,Text_1317,A,A,Product_1318,2026-08-10,32,32.4,Text_1317
Store_4,Text_1318,Text_1318,B,B,Product_1319,2026-08-11,31,55.98,Text_1318
Store_5,Text_1319,Text_1319,C,C,Product_1320,2026-08-12,49,65.7,Text_1319
Store_1,Text_1320,Text_1320,A,A,Product_1321,2026-08-13,25,79.28,Text_1320
Store_2,Text_1321,Text_1321,B,B,Product_1322,2026-08-14,41,58.4,Text_1321
Store_3,Text_1322,Text_1322,C,C,Product_1323,2026-08-15,28,16.71,Text_1322
Store_4,Text_1323,Text_1323,A,A,Product_1324,2026-08-16,18,76.77,Text_1323
Store_5,Text_1324,Text_1324,B,B,Product_1325,2026-08-17,18,85.72,Text_1324
Store_1,Text_1325,Text_1325,C,C,Product_1326,2026-08-18,9,47.64,Text_1325
Store_2,Text_1326,Text_1326,A,A,Product_1327,2026-08-19,6,27.57,Text_1326
Store_3,Text_1327,Text_1327,B,B,Product_1328,2026-08-20,42,65.92,Text_1327
Store_4,Text_1328,Text_1328,C,C,Product_1329,2026-08-21,14,41.05,Text_1328
Store_5,Text_1329,Text_1329,A,A,Product_1330,2026-08-22,35,21.83,Text_1329
Store_1,Text_1330,Text_1330,B,B,Product_1331,2026-08-23,33,72.98,Text_1330
Store_2,Text_1331,Text_1331,C,C,Product_1332,2026-08-24,44,6.59,Text_1331
Store_3,Text_1332,Text_1332,A,A,Product_1333,2026-08-25,3,99.15,Text_1332
Store_4,Text_1333,Text_1333,B,B,Product_1334,2026-08-26,49,86.78,Text_1333
Store_5,Text_1334,Text_1334,C,C,Product_1335,2026-08-27,24,32.11,Text_1334
Store_1,Text_1335,Text_1335,A,A,Product_1336,2026-08-28,13,30.63,Text_1335
Store_2,Text_1336,Text_1336,B,B,Product_1337,2026-08-29,8,79.05,Text_1336
Store_3,Text_1337,Text_1337,C,C,Product_1338,2026-08-30,44,77.17,Text_1337
Store_4,Text_1338,Text_1338,A,A,Product_1339,2026-08-31,22,46.93,Text_1338
Store_5,Text_1339,Text_1339,B,B,Product_1340,2026-09-01,27,37.34,Text_1339
Store_1,Text_1340,Text_1340,C,C,Product_1341,2026-09-02,3,66.75,Text_1340
Store_2,Text_1341,Text_1341,A,A,Product_1342,2026-09-03,46,42.43,Text_1341
Store_3,Text_1342,Text_1342,B,B,Product_1343,2026-09-04,35,54.2,Text_1342
Store_4,Text_1343,Text_1343,C,C,Product_1344,2026-09-05,40,65.55,Text_1343
Store_5,Text_1344,Text_1344,A,A,Product_1345,2026-09-06,48,12.02,Text_1344
Store_1,Text_1345,Text_1345,B,B,Product_1346,2026-09-07,3,56.22,Text_1345
Store_2,Text_1346,Text_1346,C,C,Product_1347,2026-09-08,5,21.22,Text_1346
Store_3,Text_1347,Text_1347,A,A,Product_1348,2026-09-09,12,19.72,Text_1347
Store_4,Text_1348,Text_1348,B,B,Product_1349,2026-09-10,11,52.26,Text_1348
Store_5,Text_1349,Text_1349,C,C,Product_1350,2026-09-11,32,55.91,Text_1349
Store_1,Text_1350,Text_1350,A,A,Product_1351,2026-09-12,35,24.51,Text_1350
Store_2,Text_1351,Text_1351,B,B,Product_1352,2026-09-13,5,15.75,Text_1351
Store_3,Text_1352,Text_1352,C,C,Product_1353,2026-09-14,32,18.72,Text_1352
Store_4,Text_1353,Text_1353,A,A,Product_1354,2026-09-15,29,6.81,Text_1353
Store_5,Text_1354,Text_1354,B,B,Product_1355,2026-09-16,37,74.57,Text_1354
Store_1,Text_1355,Text_1355,C,C,Product_1356,2026-09-17,18,51.21,Text_1355
Store_2,Text_1356,Text_1356,A,A,Product_1357,2026-09-18,21,17.76,Text_1356
Store_3,Text_1357,Text_1357,B,B,Product_1358,2026-09-19,15,3.04,Text_1357
Store_4,Text_1358,Text_1358,C,C,Product_1359,2026-09-20,35,29.16,Text_1358
Store_5,Text_1359,Text_1359,A,A,Product_1360,2026-09-21,35,42.55,Text_1359
Store_1,Text_1360,Text_1360,B,B,Product_1361,2026-09-22,37,47.0,Text_1360
Store_2,Text_1361,Text_1361,C,C,Product_1362,2026-09-23,14,45.09,Text_1361
Store_3,Text_1362,Text_1362,A,A,Product_1363,2026-09-24,24,28.4,Text_1362
Store_4,Text_1363,Text_1363,B,B,Product_1364,2026-09-25,42,91.53,Text_1363
Store_5,Text_1364,Text_1364,C,C,Product_1365,2026-09-26,3,14.39,Text_1364
Store_1,Text_1365,Text_1365,A,A,Product_1366,2026-09-27,39,75.07,Text_1365
Store_2,Text_1366,Text_1366,B,B,Product_1367,2026-09-28,36,56.32,Text_1366
Store_3,Text_1367,Text_1367,C,C,Product_1368,2026-09-29,29,27.53,Text_1367
Store_4,Text_1368,Text_1368,A,A,Product_1369,2026-09-30,28,91.77,Text_1368
Store_5,Text_1369,Text_1369,B,B,Product_1370,2026-10-01,42,2.46,Text_1369
Store_1,Text_1370,Text_1370,C,C,Product_1371,2026-10-02,39,78.96,Text_1370
Store_2,Text_1371,Text_1371,A,A,Product_1372,2026-10-03,24,10.17,Text_1371
Store_3,Text_1372,Text_1372,B,B,Product_1373,2026-10-04,16,99.28,Text_1372
Store_4,Text_1373,Text_1373,C,C,Product_1374,2026-10-05,42,43.38,Text_1373
Store_5,Text_1374,Text_1374,A,A,Product_1375,2026-10-06,20,85.25,Text_1374
Store_1,Text_1375,Text_1375,B,B,Product_1376,2026-10-07,20,86.53,Text_1375
Store_2,Text_1376,Text_1376,C,C,Product_1377,2026-10-08,33,33.1,Text_1376
Store_3,Text_1377,Text_1377,A,A,Product_1378,2026-10-09,34,65.59,Text_1377
Store_4,Text_1378,Text_1378,B,B,Product_1379,2026-10-10,39,90.5,Text_1378
Store_5,Text_1379,Text_1379,C,C,Product_1380,2026-10-11,33,58.9,Text_1379
Store_1,Text_1380,Text_1380,A,A,Product_1381,2026-10-12,2,41.7,Text_1380
Store_2,Text_1381,Text_1381,B,B,Product_1382,2026-10-13,32,61.51,Text_1381
Store_3,Text_1382,Text_1382,C,C,Product_1383,2026-10-14,32,44.89,Text_1382
Store_4,Text_1383,Text_1383,A,A,Product_1384,2026-10-15,12,13.1,Text_1383
Store_5,Text_1384,Text_1384,B,B,Product_1385,2026-10-16,37,59.46,Text_1384
Store_1,Text_1385,Text_1385,C,C,Product_1386,2026-10-17,26,48.87,Text_1385
Store_2,Text_1386,Text_1386,A,A,Product_1387,2026-10-18,28,91.46,Text_1386
Store_3,Text_1387,Text_1387,B,B,Product_1388,2026-10-19,48,40.68,Text_1387
Store_4,Text_1388,Text_1388,C,C,Product_1389,2026-10-20,15,9.67,Text_1388
Store_5,Text_1389,Text_1389,A,A,Product_1390,2026-10-21,22,76.1,Text_1389
Store_1,Text_1390,Text_1390,B,B,Product_1391,2026-10-22,21,61.99,Text_1390
Store_2,Text_1391,Text_1391,C,C,Product_1392,2026-10-23,27,12.06,Text_1391
Store_3,Text_1392,Text_1392,A,A,Product_1393,2026-10-24,35,8.11,Text_1392
Store_4,Text_1393,Text_1393,B,B,Product_1394,2026-10-25,10,5.49,Text_1393
Store_5,Text_1394,Text_1394,C,C,Product_1395,2026-10-26,11,92.27,Text_1394
Store_1,Text_1395,Text_1395,A,A,Product_1396,2026-10-27,25,59.62,Text_1395
Store_2,Text_1396,Text_1396,B,B,Product_1397,2026-10-28,49,59.54,Text_1396
Store_3,Text_1397,Text_1397,C,C,Product_1398,2026-10-29,49,98.01,Text_1397
Store_4,Text_1398,Text_1398,A,A,Product_1399,2026-10-30,20,83.68,Text_1398
Store_5,Text_1399,Text_1399,B,B,Product_1400,2026-10-31,32,93.29,Text_1399
Store_1,Text_1400,Text_1400,C,C,Product_1401,2026-11-01,42,78.46,Text_1400
Store_2,Text_1401,Text_1401,A,A,Product_1402,2026-11-02,26,7.72,Text_1401
Store_3,Text_1402,Text_1402,B,B,Product_1403,2026-11-03,23,99.02,Text_1402
Store_4,Text_1403,Text_1403,C,C,Product_1404,2026-11-04,8,61.95,Text_1403
Store_5,Text_1404,Text_1404,A,A,Product_1405,2026-11-05,32,53.01,Text_1404
Store_1,Text_1405,Text_1405,B,B,Product_1406,2026-11-06,34,68.97,Text_1405
Store_2,Text_1406,Text_1406,C,C,Product_1407,2026-11-07,45,24.48,Text_1406
Store_3,Text_1407,Text_1407,A,A,Product_1408,2026-11-08,47,30.39,Text_1407
Store_4,Text_1408,Text_1408,B,B,Product_1409,2026-11-09,8,69.26,Text_1408
Store_5,Text_1409,Text_1409,C,C,Product_1410,2026-11-10,35,22.18,Text_1409
Store_1,Text_1410,Text_1410,A,A,Product_1411,2026-11-11,14,89.56,Text_1410
Store_2,Text_1411,Text_1411,B,B,Product_1412,2026-11-12,28,42.77,Text_1411
Store_3,Text_1412,Text_1412,C,C,Product_1413,2026-11-13,13,31.26,Text_1412
Store_4,Text_1413,Text_1413,A,A,Product_1414,2026-11-14,23,85.81,Text_1413
Store_5,Text_1414,Text_1414,B,B,Product_1415,2026-11-15,33,88.3,Text_1414
Store_1,Text_1415,Text_1415,C,C,Product_1416,2026-11-16,16,47.39,Text_1415
Store_2,Text_1416,Text_1416,A,A,Product_1417,2026-11-17,15,81.46,Text_1416
Store_3,Text_1417,Text_1417,B,B,Product_1418,2026-11-18,36,36.39,Text_1417
Store_4,Text_1418,Text_1418,C,C,Product_1419,2026-11-19,31,64.55,Text_1418
Store_5,Text_1419,Text_1419,A,A,Product_1420,2026-11-20,31,86.04,Text_1419
Store_1,Text_1420,Text_1420,B,B,Product_1421,2026-11-21,2,7.81,Text_1420
Store_2,Text_1421,Text_1421,C,C,Product_1422,2026-11-22,38,85.63,Text_1421
Store_3,Text_1422,Text_1422,A,A,Product_1423,2026-11-23,38,13.0,Text_1422
Store_4,Text_1423,Text_1423,B,B,Product_1424,2026-11-24,45,31.01,Text_1423
Store_5,Text_1424,Text_1424,C,C,Product_1425,2026-11-25,38,29.54,Text_1424
Store_1,Text_1425,Text_1425,A,A,Product_1426,2026-11-26,38,60.53,Text_1425
Store_2,Text_1426,Text_1426,B,B,Product_1427,2026-11-27,8,3.65,Text_1426
Store_3,Text_1427,Text_1427,C,C,Product_1428,2026-11-28,36,58.76,Text_1427
Store_4,Text_1428,Text_1428,A,A,Product_1429,2026-11-29,25,9.01,Text_1428
Store_5,Text_1429,Text_1429,B,B,Product_1430,2026-11-30,38,25.32,Text_1429
Store_1,Text_1430,Text_1430,C,C,Product_1431,2026-12-01,25,49.45,Text_1430
Store_2,Text_1431,Text_1431,A,A,Product_1432,2026-12-02,38,99.21,Text_1431
Store_3,Text_1432,Text_1432,B,B,Product_1433,2026-12-03,10,71.44,Text_1432
Store_4,Text_1433,Text_1433,C,C,Product_1434,2026-12-04,25,60.88,Text_1433
Store_5,Text_1434,Text_1434,A,A,Product_1435,2026-12-05,44,88.23,Text_1434
Store_1,Text_1435,Text_1435,B,B,Product_1436,2026-12-06,41,40.78,Text_1435
Store_2,Text_1436,Text_1436,C,C,Product_1437,2026-12-07,27,64.09,Text_1436
Store_3,Text_1437,Text_1437,A,A,Product_1438,2026-12-08,11,70.11,Text_1437
Store_4,Text_1438,Text_1438,B,B,Product_1439,2026-12-09,46,94.41,Text_1438
Store_5,Text_1439,Text_1439,C,C,Product_1440,2026-12-10,33,91.55,Text_1439
Store_1,Text_1440,Text_1440,A,A,Product_1441,2026-12-11,38,50.37,Text_1440
Store_2,Text_1441,Text_1441,B,B,Product_1442,2026-12-12,37,78.22,Text_1441
Store_3,Text_1442,Text_1442,C,C,Product_1443,2026-12-13,47,76.82,Text_1442
Store_4,Text_1443,Text_1443,A,A,Product_1444,2026-12-14,20,81.11,Text_1443
Store_5,Text_1444,Text_1444,B,B,Product_1445,2026-12-15,10,28.4,Text_1444
Store_1,Text_1445,Text_1445,C,C,Product_1446,2026-12-16,30,32.63,Text_1445
Store_2,Text_1446,Text_1446,A,A,Product_1447,2026-12-17,36,21.71,Text_1446
Store_3,Text_1447,Text_1447,B,B,Product_1448,2026-12-18,45,25.09,Text_1447
Store_4,Text_1448,Text_1448,C,C,Product_1449,2026-12-19,4,82.8,Text_1448
Store_5,Text_1449,Text_1449,A,A,Product_1450,2026-12-20,6,87.36,Text_1449
Store_1,Text_1450,Text_1450,B,B,Product_1451,2026-12-21,25,92.21,Text_1450
Store_2,Text_1451,Text_1451,C,C,Product_1452,2026-12-22,41,75.9,Text_1451
Store_3,Text_1452,Text_1452,A,A,Product_1453,2026-12-23,30,61.22,Text_1452
Store_4,Text_1453,Text_1453,B,B,Product_1454,2026-12-24,10,97.38,Text_1453
Store_5,Text_1454,Text_1454,C,C,Product_1455,2026-12-25,39,72.3,Text_1454
Store_1,Text_1455,Text_1455,A,A,Product_1456,2026-12-26,20,79.81,Text_1455
Store_2,Text_1456,Text_1456,B,B,Product_1457,2026-12-27,13,6.0,Text_1456
Store_3,Text_1457,Text_1457,C,C,Product_1458,2026-12-28,18,10.57,Text_1457
Store_4,Text_1458,Text_1458,A,A,Product_1459,2026-12-29,44,72.81,Text_1458
Store_5,Text_1459,Text_1459,B,B,Product_1460,2026-12-30,35,30.49,Text_1459
Store_1,Text_1460,Text_1460,C,C,Product_1461,2026-12-31,34,15.59,Text_1460
Store_2,Text_1461,Text_1461,A,A,Product_1462,2027-01-01,16,18.08,Text_1461
Store_3,Text_1462,Text_1462,B,B,Product_1463,2027-01-02,17,2.48,Text_1462
Store_4,Text_1463,Text_1463,C,C,Product_1464,2027-01-03,46,25.84,Text_1463
Store_5,Text_1464,Text_1464,A,A,Product_1465,2027-01-04,20,44.7,Text_1464
Store_1,Text_1465,Text_1465,B,B,Product_1466,2027-01-05,20,82.71,Text_1465
Store_2,Text_1466,Text_1466,C,C,Product_1467,2027-01-06,8,21.48,Text_1466
Store_3,Text_1467,Text_1467,A,A,Product_1468,2027-01-07,39,33.2,Text_1467
Store_4,Text_1468,Text_1468,B,B,Product_1469,2027-01-08,43,44.3,Text_1468
Store_5,Text_1469,Text_1469,C,C,Product_1470,2027-01-09,9,18.66,Text_1469
Store_1,Text_1470,Text_1470,A,A,Product_1471,2027-01-10,39,35.93,Text_1470
Store_2,Text_1471,Text_1471,B,B,Product_1472,2027-01-11,14,88.78,Text_1471
Store_3,Text_1472,Text_1472,C,C,Product_1473,2027-01-12,36,99.67,Text_1472
Store_4,Text_1473,Text_1473,A,A,Product_1474,2027-01-13,27,17.71,Text_1473
Store_5,Text_1474,Text_1474,B,B,Product_1475,2027-01-14,11,20.06,Text_1474
Store_1,Text_1475,Text_1475,C,C,Product_1476,2027-01-15,17,57.84,Text_1475
Store_2,Text_1476,Text_1476,A,A,Product_1477,2027-01-16,34,9.02,Text_1476
Store_3,Text_1477,Text_1477,B,B,Product_1478,2027-01-17,33,3.65,Text_1477
Store_4,Text_1478,Text_1478,C,C,Product_1479,2027-01-18,15,78.59,Text_1478
Store_5,Text_1479,Text_1479,A,A,Product_1480,2027-01-19,1,52.42,Text_1479
Store_1,Text_1480,Text_1480,B,B,Product_1481,2027-01-20,24,36.01,Text_1480
Store_2,Text_1481,Text_1481,C,C,Product_1482,2027-01-21,41,29.43,Text_1481
Store_3,Text_1482,Text_1482,A,A,Product_1483,2027-01-22,20,28.21,Text_1482
Store_4,Text_1483,Text_1483,B,B,Product_1484,2027-01-23,16,55.32,Text_1483
Store_5,Text_1484,Text_1484,C,C,Product_1485,2027-01-24,19,27.21,Text_1484
Store_1,Text_1485,Text_1485,A,A,Product_1486,2027-01-25,14,30.17,Text_1485
Store_2,Text_1486,Text_1486,B,B,Product_1487,2027-01-26,36,63.97,Text_1486
Store_3,Text_1487,Text_1487,C,C,Product_1488,2027-01-27,12,17.57,Text_1487
Store_4,Text_1488,Text_1488,A,A,Product_1489,2027-01-28,42,74.26,Text_1488
Store_5,Text_1489,Text_1489,B,B,Product_1490,2027-01-29,8,5.92,Text_1489
Store_1,Text_1490,Text_1490,C,C,Product_1491,2027-01-30,40,68.54,Text_1490
Store_2,Text_1491,Text_1491,A,A,Product_1492,2027-01-31,31,86.21,Text_1491
Store_3,Text_1492,Text_1492,B,B,Product_1493,2027-02-01,10,9.92,Text_1492
Store_4,Text_1493,Text_1493,C,C,Product_1494,2027-02-02,9,38.86,Text_1493
Store_5,Text_1494,Text_1494,A,A,Product_1495,2027-02-03,6,11.44,Text_1494
Store_1,Text_1495,Text_1495,B,B,Product_1496,2027-02-04,7,78.37,Text_1495
Store_2,Text_1496,Text_1496,C,C,Product_1497,2027-02-05,42,58.2,Text_1496
Store_3,Text_1497,Text_1497,A,A,Product_1498,2027-02-06,23,65.09,Text_1497
Store_4,Text_1498,Text_1498,B,B,Product_1499,2027-02-07,9,60.18,Text_1498
Store_5,Text_1499,Text_1499,C,C,Product_1500,2027-02-08,46,5.57,Text_1499
Store_1,Text_1500,Text_1500,A,A,Product_1501,2027-02-09,19,10.46,Text_1500
Store_2,Text_1501,Text_1501,B,B,Product_1502,2027-02-10,7,8.84,Text_1501
Store_3,Text_1502,Text_1502,C,C,Product_1503,2027-02-11,12,46.0,Text_1502
Store_4,Text_1503,Text_1503,A,A,Product_1504,2027-02-12,34,53.17,Text_1503
Store_5,Text_1504,Text_1504,B,B,Product_1505,2027-02-13,33,10.37,Text_1504
Store_1,Text_1505,Text_1505,C,C,Product_1506,2027-02-14,39,99.86,Text_1505
Store_2,Text_1506,Text_1506,A,A,Product_1507,2027-02-15,3,20.02,Text_1506
Store_3,Text_1507,Text_1507,B,B,Product_1508,2027-02-16,31,41.83,Text_1507
Store_4,Text_1508,Text_1508,C,C,Product_1509,2027-02-17,33,86.99,Text_1508
Store_5,Text_1509,Text_1509,A,A,Product_1510,2027-02-18,45,90.55,Text_1509
Store_1,Text_1510,Text_1510,B,B,Product_1511,2027-02-19,45,93.65,Text_1510
Store_2,Text_1511,Text_1511,C,C,Product_1512,2027-02-20,7,92.81,Text_1511
Store_3,Text_1512,Text_1512,A,A,Product_1513,2027-02-21,49,58.85,Text_1512
Store_4,Text_1513,Text_1513,B,B,Product_1514,2027-02-22,28,93.97,Text_1513
Store_5,Text_1514,Text_1514,C,C,Product_1515,2027-02-23,1,77.58,Text_1514
Store_1,Text_1515,Text_1515,A,A,Product_1516,2027-02-24,39,48.97,Text_1515
Store_2,Text_1516,Text_1516,B,B,Product_1517,2027-02-25,3,4.53,Text_1516
Store_3,Text_1517,Text_1517,C,C,Product_1518,2027-02-26,12,91.84,Text_1517
Store_4,Text_1518,Text_1518,A,A,Product_1519,2027-02-27,16,58.05,Text_1518
Store_5,Text_1519,Text_1519,B,B,Product_1520,2027-02-28,14,48.74,Text_1519
Store_1,Text_1520,Text_1520,C,C,Product_1521,2027-03-01,33,8.62,Text_1520
Store_2,Text_1521,Text_1521,A,A,Product_1522,2027-03-02,25,41.51,Text_1521
Store_3,Text_1522,Text_1522,B,B,Product_1523,2027-03-03,19,1.04,Text_1522
Store_4,Text_1523,Text_1523,C,C,Product_1524,2027-03-04,25,59.26,Text_1523
Store_5,Text_1524,Text_1524,A,A,Product_1525,2027-03-05,38,17.79,Text_1524
Store_1,Text_1525,Text_1525,B,B,Product_1526,2027-03-06,36,97.62,Text_1525
Store_2,Text_1526,Text_1526,C,C,Product_1527,2027-03-07,40,39.65,Text_1526
Store_3,Text_1527,Text_1527,A,A,Product_1528,2027-03-08,38,41.29,Text_1527
Store_4,Text_1528,Text_1528,B,B,Product_1529,2027-03-09,30,84.82,Text_1528
Store_5,Text_1529,Text_1529,C,C,Product_1530,2027-03-10,7,50.7,Text_1529
Store_1,Text_1530,Text_1530,A,A,Product_1531,2027-03-11,33,76.63,Text_1530
Store_2,Text_1531,Text_1531,B,B,Product_1532,2027-03-12,25,90.91,Text_1531
Store_3,Text_1532,Text_1532,C,C,Product_1533,2027-03-13,43,85.24,Text_1532
Store_4,Text_1533,Text_1533,A,A,Product_1534,2027-03-14,32,54.03,Text_1533
Store_5,Text_1534,Text_1534,B,B,Product_1535,2027-03-15,48,99.02,Text_1534
Store_1,Text_1535,Text_1535,C,C,Product_1536,2027-03-16,39,43.49,Text_1535
Store_2,Text_1536,Text_1536,A,A,Product_1537,2027-03-17,28,99.22,Text_1536
Store_3,Text_1537,Text_1537,B,B,Product_1538,2027-03-18,36,83.27,Text_1537
Store_4,Text_1538,Text_1538,C,C,Product_1539,2027-03-19,8,16.19,Text_1538
Store_5,Text_1539,Text_1539,A,A,Product_1540,2027-03-20,12,66.66,Text_1539
Store_1,Text_1540,Text_1540,B,B,Product_1541,2027-03-21,37,86.33,Text_1540
Store_2,Text_1541,Text_1541,C,C,Product_1542,2027-03-22,41,67.7,Text_1541
Store_3,Text_1542,Text_1542,A,A,Product_1543,2027-03-23,5,61.05,Text_1542
Store_4,Text_1543,Text_1543,B,B,Product_1544,2027-03-24,19,96.01,Text_1543
Store_5,Text_1544,Text_1544,C,C,Product_1545,2027-03-25,32,27.32,Text_1544
Store_1,Text_1545,Text_1545,A,A,Product_1546,2027-03-26,1,90.86,Text_1545
Store_2,Text_1546,Text_1546,B,B,Product_1547,2027-03-27,17,76.65,Text_1546
Store_3,Text_1547,Text_1547,C,C,Product_1548,2027-03-28,13,92.83,Text_1547
Store_4,Text_1548,Text_1548,A,A,Product_1549,2027-03-29,42,36.03,Text_1548
Store_5,Text_1549,Text_1549,B,B,Product_1550,2027-03-30,46,66.63,Text_1549
Store_1,Text_1550,Text_1550,C,C,Product_1551,2027-03-31,15,67.1,Text_1550
Store_2,Text_1551,Text_1551,A,A,Product_1552,2027-04-01,20,33.1,Text_1551
Store_3,Text_1552,Text_1552,B,B,Product_1553,2027-04-02,33,51.49,Text_1552
Store_4,Text_1553,Text_1553,C,C,Product_1554,2027-04-03,48,24.43,Text_1553
Store_5,Text_1554,Text_1554,A,A,Product_1555,2027-04-04,17,46.22,Text_1554
Store_1,Text_1555,Text_1555,B,B,Product_1556,2027-04-05,1,62.35,Text_1555
Store_2,Text_1556,Text_1556,C,C,Product_1557,2027-04-06,38,9.56,Text_1556
Store_3,Text_1557,Text_1557,A,A,Product_1558,2027-04-07,5,32.53,Text_1557
Store_4,Text_1558,Text_1558,B,B,Product_1559,2027-04-08,40,77.89,Text_1558
Store_5,Text_1559,Text_1559,C,C,Product_1560,2027-04-09,47,51.11,Text_1559
Store_1,Text_1560,Text_1560,A,A,Product_1561,2027-04-10,11,16.73,Text_1560
Store_2,Text_1561,Text_1561,B,B,Product_1562,2027-04-11,9,55.33,Text_1561
Store_3,Text_1562,Text_1562,C,C,Product_1563,2027-04-12,20,45.3,Text_1562
Store_4,Text_1563,Text_1563,A,A,Product_1564,2027-04-13,8,63.33,Text_1563
Store_5,Text_1564,Text_1564,B,B,Product_1565,2027-04-14,49,14.82,Text_1564
Store_1,Text_1565,Text_1565,C,C,Product_1566,2027-04-15,10,37.9,Text_1565
Store_2,Text_1566,Text_1566,A,A,Product_1567,2027-04-16,23,4.37,Text_1566
Store_3,Text_1567,Text_1567,B,B,Product_1568,2027-04-17,49,9.11,Text_1567
Store_4,Text_1568,Text_1568,C,C,Product_1569,2027-04-18,47,17.13,Text_1568
Store_5,Text_1569,Text_1569,A,A,Product_1570,2027-04-19,48,24.6,Text_1569
Store_1,Text_1570,Text_1570,B,B,Product_1571,2027-04-20,11,33.92,Text_1570
Store_2,Text_1571,Text_1571,C,C,Product_1572,2027-04-21,12,86.66,Text_1571
Store_3,Text_1572,Text_1572,A,A,Product_1573,2027-04-22,1,26.7,Text_1572
Store_4,Text_1573,Text_1573,B,B,Product_1574,2027-04-23,7,5.2,Text_1573
Store_5,Text_1574,Text_1574,C,C,Product_1575,2027-04-24,20,24.92,Text_1574
Store_1,Text_1575,Text_1575,A,A,Product_1576,2027-04-25,13,30.24,Text_1575
Store_2,Text_1576,Text_1576,B,B,Product_1577,2027-04-26,26,81.42,Text_1576
Store_3,Text_1577,Text_1577,C,C,Product_1578,2027-04-27,46,73.04,Text_1577
Store_4,Text_1578,Text_1578,A,A,Product_1579,2027-04-28,8,82.54,Text_1578
Store_5,Text_1579,Text_1579,B,B,Product_1580,2027-04-29,33,42.24,Text_1579
Store_1,Text_1580,Text_1580,C,C,Product_1581,2027-04-30,14,56.55,Text_1580
Store_2,Text_1581,Text_1581,A,A,Product_1582,2027-05-01,13,31.44,Text_1581
Store_3,Text_1582,Text_1582,B,B,Product_1583,2027-05-02,30,20.19,Text_1582
Store_4,Text_1583,Text_1583,C,C,Product_1584,2027-05-03,2,10.73,Text_1583
Store_5,Text_1584,Text_1584,A,A,Product_1585,2027-05-04,35,5.26,Text_1584
Store_1,Text_1585,Text_1585,B,B,Product_1586,2027-05-05,48,68.21,Text_1585
Store_2,Text_1586,Text_1586,C,C,Product_1587,2027-05-06,8,85.25,Text_1586
Store_3,Text_1587,Text_1587,A,A,Product_1588,2027-05-07,41,49.79,Text_1587
Store_4,Text_1588,Text_1588,B,B,Product_1589,2027-05-08,17,56.01,Text_1588
Store_5,Text_1589,Text_1589,C,C,Product_1590,2027-05-09,13,58.39,Text_1589
Store_1,Text_1590,Text_1590,A,A,Product_1591,2027-05-10,15,67.96,Text_1590
Store_2,Text_1591,Text_1591,B,B,Product_1592,2027-05-11,20,24.28,Text_1591
Store_3,Text_1592,Text_1592,C,C,Product_1593,2027-05-12,48,24.19,Text_1592
Store_4,Text_1593,Text_1593,A,A,Product_1594,2027-05-13,20,57.95,Text_1593
Store_5,Text_1594,Text_1594,B,B,Product_1595,2027-05-14,3,57.63,Text_1594
Store_1,Text_1595,Text_1595,C,C,Product_1596,2027-05-15,12,25.62,Text_1595
Store_2,Text_1596,Text_1596,A,A,Product_1597,2027-05-16,40,92.62,Text_1596
Store_3,Text_1597,Text_1597,B,B,Product_1598,2027-05-17,23,74.37,Text_1597
Store_4,Text_1598,Text_1598,C,C,Product_1599,2027-05-18,15,14.23,Text_1598
Store_5,Text_1599,Text_1599,A,A,Product_1600,2027-05-19,43,37.14,Text_1599
Store_1,Text_1600,Text_1600,B,B,Product_1601,2027-05-20,9,29.63,Text_1600
